Gmt time,Open,High,Low,Close,Volume,ema25,atr,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,bbu_minus_kcu,squeeze,squeezeCloseToEma,posibleBreak,squezzeArea,squeezeCloseToEmaArea,posibleBreakArea,trendLong,trendDaylyShortTerm,trendDaylyLongTerm
2022-09-09 17:50:00,264.257,264.337,264.106,264.297,0.7488,263.82285962602197,0.5298523214606843,262.8981197979718,263.78810000000004,264.6780802020283,0.6747690301634189,0.7859052363413284,0.03115850443555246,0,0,0,,,,0,1,0
2022-09-09 17:55:00,264.287,264.327,264.166,264.257,0.6144,263.8562550394049,0.5197104889753965,262.9409085568421,263.83215,264.72339144315794,0.6756124628161683,0.7383473093972308,0.08293847866929127,0,0,0,,,,0,1,0
2022-09-09 18:00:00,264.246,264.276,263.996,264.077,1.0812,263.87323542098915,0.5096240254771531,263.1344178972272,263.89570000000003,264.6569821027729,0.576956807384765,0.6190754382242869,0.01685799204506111,0,0,0,,,,0,1,0
2022-09-09 18:05:00,264.087,264.317,263.996,264.236,1.0439999999999998,263.90114038860537,0.5002127855621179,263.3156355013271,263.95915,264.60266449867294,0.4875864304555566,0.7151078185269335,-0.06011445865226506,2,0,0,263.496,,,0,1,0
2022-09-09 18:10:00,264.247,264.397,264.036,264.337,1.2648,263.93466805102037,0.4909761580219661,263.4133964753358,264.00919999999996,264.60500352466414,0.4513505776800029,0.7750906854611076,-0.09551077005863817,2,0,0,263.536,,,0,1,0
2022-09-09 18:15:00,264.386,264.496,264.266,264.327,0.9396,263.9648474317111,0.4818040514965869,263.5247706243996,264.0572,264.58962937560045,0.4032682127966436,0.7533669368784519,-0.11912165295825616,2,0,0,263.766,,,0,1,0
2022-09-09 18:20:00,264.327,264.517,264.297,264.487,0.756,264.0050130138872,0.47304661924683,263.66761510302257,264.1152,264.56278489697746,0.33893156999479473,0.9153401985978344,-0.16675174790896108,2,0,0,263.797,,,0,1,0
2022-09-09 18:25:00,264.487,264.576,264.376,264.547,0.744,264.0467043205113,0.46455519406253215,263.7686793841795,264.1662,264.5637206158205,0.30096251210071306,0.9789688695943946,-0.18652682479103078,2,0,0,263.876,,,0,1,0
2022-09-09 18:30:00,264.536,264.557,264.116,264.207,0.5256000000000001,264.05903475739507,0.45636077543901765,263.838509011533,264.18874999999997,264.53899098846694,0.26514451388786586,0.5260534897413136,-0.243518600657751,2,0,0,263.616,,,0,1,0
2022-09-09 18:35:00,264.207,264.237,263.976,264.077,0.9948,264.0604166991339,0.4483945295743255,263.8566956404625,264.19475,264.5328043595375,0.2559130032201798,0.3258416188433579,-0.23222812586101327,2,0,0,263.476,,,0,1,0
2022-09-09 18:40:00,264.056,264.267,263.986,264.086,0.9372,264.06238464535437,0.44092825365234967,263.8979948814168,264.20570000000004,264.51340511858325,0.2329284482380317,0.30549559826764505,-0.2404814158249451,2,0,0,263.486,,,0,1,0
2022-09-09 18:45:00,264.056,264.227,263.996,264.116,1.1016,264.06650890340404,0.43354528315337204,263.9293580297217,264.21470000000005,264.5000419702784,0.2159925017634163,0.3270496276734501,-0.23709346561469147,2,0,0,263.496,,,0,1,0
2022-09-09 18:50:00,264.116,264.297,264.026,264.226,1.0404,264.07877744929607,0.4258134772138451,263.96347347468475,264.22715,264.49082652531524,0.19958321869289175,0.4978192977197712,-0.249248392873767,2,0,0,263.526,,,0,1,0
2022-09-09 18:55:00,264.237,264.457,264.226,264.386,0.9576,264.1024099531964,0.4181815621747606,263.96254092091,264.23515000000003,264.5077590790901,0.20633824007899457,0.7766782392272487,-0.2425944183190154,2,0,0,263.726,,,0,1,0
2022-09-09 19:00:00,264.356,264.667,264.207,264.606,0.9036,264.14114764910437,0.4106638315432297,263.95497162557524,264.2616,264.56822837442473,0.23206426845576286,1.0615918628635104,-0.25599621846924947,2,0,0,263.707,,,0,1,0
2022-09-09 19:05:00,264.617,264.677,264.516,264.607,0.7056,264.1769824453271,0.40320689119490344,263.94244493967796,264.2821,264.6217550603221,0.2570397770579687,0.9782793456572463,-0.21244814277247315,2,0,0,264.016,,,0,1,0
2022-09-09 19:10:00,264.616,264.936,264.576,264.867,1.0116,264.23006071876347,0.39639925610955284,263.89496538968825,264.3161,264.73723461031176,0.31865982459014297,1.1540664036045363,-0.16866352582133004,2,0,0,264.076,,,0,1,0
2022-09-09 19:15:00,264.846,264.877,264.586,264.627,0.8364,264.2605945096278,0.38950645210172724,263.8898431947139,264.33215,264.77445680528615,0.334659862817396,0.8333093640841142,-0.16030817502473838,2,0,0,264.086,,,0,1,0
2022-09-09 19:20:00,264.647,264.647,264.086,264.216,1.0799999999999998,264.2571641627334,0.3833464674277939,263.9182980069701,264.34165,264.76500199302995,0.32030668873402235,0.3516010293222815,-0.2081663224894328,1,2,0,265.147,263.286,,0,1,0
2022-09-09 19:25:00,264.236,264.496,264.077,264.466,1.1592,264.27322845790775,0.37778838642104623,263.9282791779768,264.3526,264.7769208220232,0.3210264033894269,0.6336253067423209,-0.22775527297051212,2,0,0,263.577,,,0,1,0
2022-09-09 19:30:00,264.476,264.937,264.356,264.826,1.1496,264.315749345761,0.37286778739097115,263.90846208047543,264.37905,264.8496379195246,0.35599486383249784,0.974884693652526,-0.24868807118400582,2,0,0,263.856,,,0,1,0
2022-09-09 19:35:00,264.797,264.817,264.316,264.476,1.0884,264.328076319164,0.36889151686304456,263.92109275970347,264.39,264.8589072402965,0.35470875622868997,0.5917025720754814,-0.27729246558271825,2,0,0,263.816,,,0,1,0
2022-09-09 19:40:00,264.477,265.167,264.347,265.037,1.0428,264.38260890999754,0.3665087894680651,263.9137996566173,264.438,264.9622003433827,0.3964637029342894,1.07134643992659,-0.32074224765085546,2,0,0,263.847,,,0,1,0
2022-09-09 19:45:00,265.037,265.056,264.736,264.886,1.2336,264.4213313015362,0.36391530450606047,263.92046272853327,264.4705,265.02053727146676,0.41595359139620425,0.8777016772809062,-0.2855536442302764,2,0,0,264.236,,,0,1,0
2022-09-09 19:50:00,264.826,265.026,264.277,264.906,1.5576,264.45861350911036,0.3624808779937229,263.92130738557256,264.49895000000004,265.0765926144275,0.4367825387794356,0.8523372322551145,-0.33406107120310935,2,0,0,263.777,,,0,1,0
2022-09-09 19:55:00,264.856,264.866,264.297,264.337,1.5156,264.4492586237942,0.3619774819465524,263.92238658060614,264.49945,265.0765134193939,0.436343757534377,0.3592442402858728,-0.3478875342719334,1,2,0,265.366,263.497,,0,1,0
2022-09-12 13:30:00,265.507,266.126,265.107,265.517,1.9188,264.53139257581006,0.36526718561703675,263.82332111794364,264.55095,265.27857888205637,0.5500860095617611,1.1638342868343987,-0.49540293316510997,2,0,0,264.607,,,0,1,0
2022-09-12 13:35:00,265.497,265.926,265.336,265.747,2.0568,264.6249008392093,0.369131434263439,263.7158814048618,264.61095,265.5060185951382,0.6765166710887696,1.1346161658283986,-0.37777447577644807,2,0,0,264.836,,,0,1,0
2022-09-12 13:40:00,265.746,266.117,265.356,265.437,1.8996,264.687370005424,0.37376728419700284,263.7291285330532,264.67245,265.61577146694685,0.7128218044203898,0.9052436135448837,-0.3704222638806982,2,0,0,264.856,,,0,1,0
2022-09-12 13:45:00,265.437,265.826,265.106,265.707,1.7399999999999998,264.76580308192985,0.37902438294483615,263.7507386613466,264.75395,265.75716133865336,0.7578442842143708,0.9749996153748125,-0.3395853701906617,2,0,0,264.606,,,0,1,0
2022-09-12 13:50:00,265.667,266.237,265.597,266.116,1.686,264.8696643833199,0.38487978416306234,263.73874565685327,264.85544999999996,265.97215434314666,0.8432557027968983,1.0644063299906203,-0.2483307743788714,2,0,0,265.097,,,0,1,0
2022-09-12 13:55:00,266.126,267.317,266.116,266.897,1.8192,265.0256132769107,0.39279313291332,263.6183034297373,264.99449999999996,266.3706965702626,1.0386604780572157,1.19121666232496,-0.14298044083187733,2,0,0,265.616,,,0,1,0
2022-09-12 14:00:00,266.927,266.967,266.356,266.446,2.0844,265.13487379407144,0.400929337705226,263.6399335566059,265.1055,266.5710664433941,1.1056477088510768,0.9573317047624142,-0.05254609045334746,2,0,0,265.856,,,0,1,0
2022-09-12 14:05:00,266.477,266.747,266.296,266.607,2.1396,265.24811427145056,0.4087939088215195,263.65260595048835,265.21655,266.7804940495116,1.1793713850147236,0.9445331661430709,0.07255889984008945,0,0,0,,,,0,1,0
2022-09-12 14:10:00,266.607,266.767,266.436,266.696,2.0568,265.3594900967236,0.41602529628664936,263.65808872865216,265.32105,266.98401127134787,1.253546427128834,0.9134040953598385,0.21416518354982372,0,0,0,,,,0,1,0
2022-09-12 14:15:00,266.707,267.127,266.676,266.927,1.8372,265.48006778159106,0.42326634655188905,263.66915356920913,265.43705,267.20494643079087,1.3320645560149722,0.9213906352346363,0.3342285418307256,0,0,0,,,,0,1,0
2022-09-12 14:20:00,266.926,267.257,266.746,267.236,1.9092,265.61513949069945,0.4306830360838975,263.64458686748895,265.5555,267.46641313251104,1.4391817397952904,0.9397112488812427,0.46357313773756914,0,0,0,,,,0,1,0
2022-09-12 14:25:00,267.236,267.407,267.026,267.086,1.7244000000000002,265.7282826067995,0.4380009144588575,263.7068552673018,265.67845,267.6500447326982,1.484196202362803,0.8569572328065985,0.5667133088555261,0,0,0,,,,0,1,0
2022-09-12 14:30:00,267.086,267.226,266.826,266.897,1.8012,265.818183944738,0.4446984681879869,263.89298730142167,265.8125,267.73201269857833,1.4442606713968158,0.7824935726664419,0.5902366484349955,0,0,0,,,,0,1,0
2022-09-12 14:35:00,266.907,267.106,266.626,266.827,1.83,265.89578517975815,0.45143905379360716,264.0672155184848,265.93055,267.7938844815152,1.4013692533747704,0.740549941219101,0.5906585313854862,0,0,0,,,,0,1,0
2022-09-12 14:40:00,266.827,266.897,266.436,266.596,1.8936,265.94964785823834,0.4581267404273973,264.20652552016435,266.01905,267.83157447983564,1.362702768719492,0.6591564711038626,0.5983700487659007,0,0,0,,,,0,1,0
2022-09-12 14:45:00,266.606,266.807,266.446,266.756,1.7555999999999998,266.01167494606614,0.4646462589682977,264.44021823340194,266.13305,267.8258817665981,1.2721695156599977,0.6839964290284511,0.5693634718207363,0,0,0,,,,0,1,0
2022-09-12 14:50:00,266.756,266.897,266.486,266.656,2.172,266.0612384117534,0.4710334309467528,264.58492111915854,266.214,267.84307888084146,1.223886708318467,0.6356594837727264,0.5654670903285819,0,0,0,,,,0,1,0
2022-09-12 14:55:00,266.656,266.957,266.556,266.667,1.944,266.10783545700315,0.4773691382600802,264.7830159905109,266.30305,267.8230840094891,1.1415821256940986,0.6197177160931794,0.5272447704535921,0,0,0,,,,0,1,0
2022-09-12 15:00:00,266.747,266.967,266.076,266.236,2.2044,266.11769426800294,0.4842784855272174,264.98992548948866,266.36955,267.74917451051135,1.03587253911819,0.45159914926760963,0.3845580561459201,0,0,0,,,,0,1,0
2022-09-12 15:05:00,266.247,266.367,265.936,265.946,1.656,266.1044870166181,0.49133716513241654,265.40735816312423,266.45,267.49264183687575,0.7826172541758375,0.25830626482907065,0.18103647340223006,0,0,0,,,,0,1,0
2022-09-12 15:10:00,265.947,266.266,265.796,266.266,1.9716,266.1169110922629,0.4981535580991491,265.53133003367583,266.48744999999997,267.4435699663241,0.7175722281286705,0.3841934026065131,0.14202225651473555,0,0,0,,,,0,1,0
2022-09-12 15:15:00,266.266,266.297,265.916,266.227,1.6896,266.12537946978114,0.5046973515682579,265.6082473704624,266.51144999999997,267.41465262953756,0.6777964920738593,0.3425325665041398,0.1428713682814191,0,0,0,,,,0,1,0
2022-09-12 15:20:00,266.236,266.666,266.136,266.656,1.5072,266.16619643364413,0.5106999216943352,265.81463634291174,266.57239999999996,267.3301636570882,0.5685237159497527,0.5551623182360631,0.016075849285016375,0,0,0,,,,0,1,0
2022-09-12 15:25:00,266.636,267.027,266.636,267.017,1.3476,266.2316428618254,0.5162070701447402,265.96947262174297,266.63790000000006,267.30632737825715,0.5013746194798958,0.7835760565257147,-0.05394254308856716,2,0,0,266.136,,,0,1,0
2022-09-12 15:30:00,267.046,267.247,266.816,267.056,1.632,266.2950549493773,0.5209637079915451,266.0380269367151,266.6849,267.33177306328497,0.48512162727244235,0.7868414385006545,-0.0816140084088488,2,0,0,266.316,,,0,1,0
2022-09-12 15:35:00,267.057,267.077,266.626,266.847,1.5288,266.33751226096365,0.5252401098016732,266.038445218976,266.68240000000003,267.32635478102407,0.48293759245007206,0.6278040049164622,-0.11899542669891616,2,0,0,266.126,,,0,1,0
2022-09-12 15:40:00,266.846,267.077,266.776,266.886,1.5492,266.37970362550493,0.5279753400539351,266.0642005310813,266.70439999999996,267.3445994689186,0.48008167013265485,0.6418307955697001,-0.10481262378317524,2,0,0,266.276,,,0,1,0
2022-09-12 15:45:00,266.886,266.957,266.386,266.527,1.7495999999999998,266.39103411585074,0.5311128157643686,266.05682548216726,266.7004,267.34397451783275,0.4826198369651838,0.3652836655311152,-0.12635070889740518,2,0,0,265.886,,,0,1,0
2022-09-12 15:50:00,266.537,266.547,265.896,265.996,1.752,266.36064687616994,0.5337928527335806,265.952294005071,266.6654,267.37850599492896,0.5348320366489097,0.030644809635443738,-0.07540730544599228,1,1,0,267.047,267.34700000000004,,0,1,0
2022-09-12 15:55:00,265.996,265.997,265.336,265.596,2.5128000000000004,266.30182788569533,0.5364052680145157,265.7587066134262,266.59884999999997,267.4389933865737,0.6302678249165314,-0.0968326454902958,0.036119448139231736,0,0,0,,,,0,1,0
2022-09-12 16:00:00,265.596,265.777,265.456,265.536,2.0856000000000003,266.24291804833416,0.5353358441087174,265.6073849372405,266.51385,267.42031506275947,0.6802386163116703,-0.03937544874768686,0.13409578512829512,0,0,0,,,,0,1,0
2022-09-12 16:05:00,265.536,265.856,265.246,265.366,1.8936,266.17546281384693,0.5343904266723808,265.4327943683876,266.42785,267.42290563161237,0.7469606736776114,-0.03356313268604444,0.2033739042317393,0,0,0,,,,0,1,0
2022-09-12 16:10:00,265.367,265.816,265.166,265.646,2.2368,266.1347349050895,0.5332482533386397,265.3392769788141,266.3653,267.3913230211859,0.7703879005154894,0.14947180270448607,0.19784193450811927,0,0,0,,,,0,1,0
2022-09-12 16:15:00,265.677,265.877,265.326,265.737,2.2104,266.1041399123903,0.5317852828620704,265.2729363095264,266.3108,267.34866369047353,0.7794379277697767,0.22356678181017445,0.18894270728890206,0,0,0,,,,0,1,0
2022-09-12 16:20:00,265.737,266.087,265.516,265.966,2.1852,266.0935137652834,0.5302625245623986,265.239731993565,266.27930000000003,267.3188680064351,0.7808102292856013,0.34931240762477156,0.16407283117280258,0,0,0,,,,0,1,0
2022-09-12 16:25:00,265.967,265.986,265.716,265.846,1.7784,266.07447424487697,0.5266318680460368,265.2020433232572,266.2338,267.26555667674273,0.7750756491044783,0.31206809282579634,0.1839800896007091,0,0,0,,,,0,1,0
2022-09-12 16:30:00,265.836,266.037,265.706,265.736,1.5564,266.04843776450184,0.5225938774713198,265.15340730860896,266.18780000000004,267.2221926913911,0.777190157769121,0.2816109859629534,0.20571863635785803,0,0,0,,,,0,1,0
2022-09-12 16:35:00,265.726,266.077,265.486,265.967,1.6284,266.0421733210786,0.5191776481281302,265.13845674448766,266.15279999999996,267.16714325551226,0.7622262516210999,0.40841364647013284,0.13804768191073435,0,0,0,,,,0,1,0
2022-09-12 16:40:00,265.937,266.187,265.776,266.046,1.2395999999999998,266.0424676809957,0.516195911357073,265.12869266708583,266.1433,267.1579073329142,0.7624519068593358,0.45205041554324726,0.14415419489375836,0,0,0,,,,0,1,0
2022-09-12 16:45:00,266.046,266.377,265.826,266.096,1.7052,266.04658555168834,0.5136652510220437,265.13992659546153,266.1508,267.1616734045385,0.7596245470902001,0.4728947266027738,0.13037294632948715,0,0,0,,,,0,1,0
2022-09-12 16:50:00,266.136,266.297,266.036,266.216,1.4555999999999998,266.05961743232774,0.5107201140442784,265.1383316638611,266.1483,267.1582683361389,0.7589515590660628,0.5335159022206666,0.15490125490225637,0,0,0,,,,0,1,0
2022-09-12 16:55:00,266.216,266.217,266.026,266.137,0.9708,266.0655699375333,0.5075329630411154,265.1344725803768,266.1438,267.1531274196232,0.7584827597886696,0.49663142015772405,0.19589053659956335,0,0,0,,,,0,1,0
2022-09-12 17:00:00,266.166,266.267,265.596,265.917,1.4568,266.0541414808,0.5052187037762735,265.12140669366363,266.10685,267.0922933063364,0.740637308912851,0.40367279437624465,0.10631707883879926,0,0,0,,,,0,1,0
2022-09-12 17:05:00,265.906,266.497,265.806,266.457,1.4028,266.08513059766153,0.5035721296970157,265.1695596668263,266.07885,266.9881403331737,0.6834743409133908,0.707936885615038,-0.07907625360985548,2,0,0,265.306,,,0,1,0
2022-09-12 17:10:00,266.456,266.697,266.366,266.597,1.2084,266.1245051670722,0.5017336442424668,265.22678386820473,266.0559,266.8850161317953,0.6232646085242043,0.82631134484643,-0.20046554196125044,2,0,0,265.866,,,0,1,0
2022-09-12 17:15:00,266.597,266.647,266.426,266.457,1.0308,266.150081692682,0.49969314584419516,265.26638638972867,266.0364,266.80641361027136,0.5788783867706438,0.7731120556763678,-0.26130790407978566,2,0,0,265.926,,,0,1,0
2022-09-12 17:20:00,266.477,266.626,266.266,266.576,1.1808,266.1828446393988,0.49767696876008577,265.30968304294464,266.0209,266.7321169570553,0.5347075790325813,0.8902466009094638,-0.3573453654528862,2,0,0,265.766,,,0,1,0
2022-09-12 17:25:00,266.566,266.836,266.456,266.767,1.2864,266.2277796671374,0.4957548043248412,265.2809963093566,266.0329,266.78480369064334,0.5652712056616755,0.9881609234900057,-0.3463288868640575,2,0,0,265.956,,,0,1,0
2022-09-12 17:30:00,266.807,266.906,266.606,266.826,1.1328,266.27379661581915,0.4925627944921143,265.2473574617934,266.07439999999997,266.90144253820654,0.6216626163257868,0.9543901705647979,-0.2577726509668423,2,0,0,266.106,,,0,1,0
2022-09-12 17:35:00,266.827,266.827,266.556,266.616,1.1292,266.3001199530638,0.4892178329807725,265.2968541895567,266.1254,266.9539458104433,0.622673228818671,0.7960608778755899,-0.20515364642784562,2,0,0,266.056,,,0,1,0
2022-09-12 17:40:00,266.616,266.706,266.346,266.456,1.116,266.3121107259051,0.4858498925297647,265.3774195468381,266.1714,266.9653804531619,0.5965933628946667,0.679223555735305,-0.195328579245313,2,0,0,265.846,,,0,1,0
2022-09-12 17:45:00,266.447,266.677,266.296,266.626,1.1016,266.33625605468166,0.48272251925382886,265.5090536275659,266.2344,266.9597463724341,0.5448930509611855,0.7699400003103751,-0.22260941879147822,2,0,0,265.796,,,0,1,0
2022-09-12 17:50:00,266.636,267.007,266.576,266.936,1.2108,266.38239020432155,0.47958281549760273,265.56494362527235,266.2989,267.03285637472766,0.5512274926615576,0.9340176214399535,-0.2081321982859663,2,0,0,266.076,,,0,1,0
2022-09-12 17:55:00,266.936,266.957,266.836,266.867,1.2036000000000002,266.41966788091224,0.4760245191525357,265.6292291110191,266.35540000000003,267.081570888981,0.5452646268714354,0.8522586816430487,-0.14684734374560549,2,0,0,266.336,,,0,1,0
2022-09-12 18:00:00,266.857,266.897,266.496,266.566,1.1232,266.43092419776514,0.47264895826068754,265.6766912022534,266.3854,267.0941087977466,0.5320928232152543,0.6274148145008196,-0.14760293662504864,2,0,0,265.996,,,0,1,0
2022-09-12 18:05:00,266.536,266.677,266.506,266.537,1.1856,266.43908387486016,0.4688478421944478,265.7536922495735,266.41995000000003,267.0862077504266,0.5001560509462994,0.5878413796500013,-0.12096000924304917,2,0,0,266.006,,,0,1,0
2022-09-12 18:10:00,266.506,266.697,266.426,266.656,1.1676,266.45576973064016,0.46524680584722516,265.87179363168985,266.46594999999996,267.0601063683101,0.44595293943568365,0.6599326457953985,-0.14618827139099722,2,0,0,265.926,,,0,1,0
2022-09-12 18:15:00,266.687,266.907,266.136,266.307,1.35,266.4443259052063,0.4623791768581375,265.92875816497934,266.48294999999996,267.0371418350206,0.4159304263335553,0.3412553299405813,-0.23036283899466525,1,0,0,267.407,,,0,1,0
2022-09-12 18:20:00,266.317,266.627,266.046,266.337,1.6128,266.4360700663443,0.45954971184446086,265.975621661684,266.4975,267.019378338316,0.3916572112804168,0.3462285285513947,-0.2701735096026141,1,1,0,267.127,267.427,,0,1,0
2022-09-12 18:25:00,266.317,266.477,265.986,266.056,1.8048,266.40683390739474,0.4565175895698563,265.96721503901443,266.4955,267.02378496098555,0.3964682037674624,0.08403131599649714,-0.24180956808368137,1,1,0,266.977,267.277,,0,1,0
2022-09-12 18:30:00,266.056,266.256,265.816,266.006,1.6284,266.37600052990285,0.453985380791057,265.927378264409,266.485,267.042621735591,0.41850140577593403,0.07049737355344421,-0.18682093356682117,1,1,0,266.756,267.056,,0,1,0
2022-09-12 18:35:00,266.007,266.457,265.976,266.386,1.5132,266.3767697199103,0.4513269012107432,265.960736491689,266.49744999999996,267.03416350831094,0.40279072712401687,0.39617365850296643,-0.20657033521280255,2,0,0,265.476,,,0,1,0
2022-09-12 18:40:00,266.376,266.507,266.186,266.437,1.3908,266.3814028183788,0.44807497969569005,266.05579222982664,266.52344999999997,266.9911077701733,0.3509317999398044,0.4075712994484034,-0.23422285015772104,2,0,0,265.686,,,0,1,0
2022-09-12 18:45:00,266.437,266.667,266.366,266.657,1.1448,266.40260260158044,0.4444601001936169,266.0633566156565,266.53345,267.0035433843435,0.352746257059667,0.6314100603356795,-0.2249938435750778,2,0,0,265.866,,,0,1,0
2022-09-12 18:50:00,266.656,266.737,266.416,266.467,1.326,266.4075562476127,0.4405081882750253,266.05695618088805,266.52695000000006,266.99694381911206,0.35268014668835956,0.43622256552933003,-0.22020891090949135,2,0,0,265.916,,,0,1,0
2022-09-12 18:55:00,266.466,266.597,266.366,266.487,1.1748,266.4136673054887,0.4367456986363331,266.05916779279045,266.52845,266.9977322072096,0.35214417613547344,0.4558368084670567,-0.19388216757181453,2,0,0,265.866,,,0,1,0
2022-09-12 19:00:00,266.456,266.507,266.166,266.286,1.5084,266.403846743528,0.4332757677813572,266.03364906308286,266.51395,266.9942509369172,0.3604321176562506,0.2627008584835046,-0.17606683074217244,1,1,0,267.007,267.307,,0,1,0
2022-09-12 19:05:00,266.277,266.667,266.137,266.586,0.984,266.4178585324874,0.4299084510350699,266.03736095349853,266.5049,266.9724390465015,0.35086712964863737,0.586730723997118,-0.2431817909045435,2,0,0,265.637,,,0,1,0
2022-09-12 19:10:00,266.586,266.776,266.536,266.666,1.1916,266.4369463376807,0.4263745140563746,266.04644871517166,266.4969,266.9473512848283,0.33805367704338657,0.6877006523185565,-0.26163899663430357,2,0,0,266.036,,,0,1,0
2022-09-12 19:15:00,266.667,266.697,266.296,266.347,1.368,266.43002738862833,0.42273585829044336,266.03196379865665,266.48345,266.93493620134336,0.33884746039077257,0.3488879620307,-0.2683407199799035,1,1,0,267.197,267.497,,0,1,0
2022-09-12 19:20:00,266.327,266.386,266.037,266.047,1.2251999999999998,266.40056374334927,0.4195666303173166,265.97298571449045,266.463,266.9530142855096,0.3677916149781198,0.07552257933930258,-0.2066172147352745,1,1,0,266.886,267.18600000000004,,0,1,0
2022-09-12 19:25:00,266.067,266.227,265.906,266.087,1.188,266.37644345539934,0.41693329958036573,265.925981190913,266.43604999999997,266.94611880908695,0.3828827285849555,0.15784028176044637,-0.1725001673250972,1,1,0,266.727,267.027,,0,1,0
2022-09-12 19:30:00,266.097,266.257,265.916,265.976,1.5035999999999998,266.34564011267634,0.41370234961033986,265.8948022022317,266.38805,266.88129779776835,0.3703227661813909,0.08230933633731906,-0.1934527046997232,1,1,1,266.757,267.057,267.257,0,1,0
2022-09-12 19:35:00,265.976,266.207,265.876,266.066,1.5588,266.3241293347782,0.4098450389238873,265.8878456780565,266.348,266.8081543219435,0.34552864819220835,0.193581059057542,-0.2335723231466318,1,1,1,266.707,267.007,267.207,0,1,0
2022-09-12 19:40:00,266.066,266.507,265.797,266.466,1.5408,266.3350424628722,0.4071656313817051,265.8903168878749,266.343,266.7956831121251,0.3399249179630031,0.6358566254245408,-0.32645051914693113,2,0,0,265.297,,,0,1,0
2022-09-12 19:45:00,266.466,266.527,266.077,266.426,1.5744,266.3420391964974,0.4052228481877739,265.89174899034975,266.33745,266.7831510096502,0.33468895166656876,0.599337894780054,-0.35839846626254257,2,0,0,265.577,,,0,1,0
2022-09-12 19:50:00,266.416,266.557,266.177,266.326,2.01,266.34080541215144,0.40346645426959976,265.89988968365185,266.32095,266.7420103163481,0.3162051775109186,0.5059967655511193,-0.39424873328727017,1,1,0,267.057,267.357,,0,1,0
2022-09-12 19:55:00,266.347,266.637,266.206,266.607,1.6908,266.361281918909,0.40195694563129525,265.896953656048,266.33595,266.774946343952,0.3296560933302461,0.8087155550771966,-0.3930023200038022,2,0,0,265.706,,,0,1,0
2022-09-13 13:30:00,258.836,260.377,258.576,259.487,2.2848,265.8324910020699,0.4189624018957267,262.9759815594024,265.99345,269.0109184405976,2.2688291313922284,-0.5781305800022497,1.0447744113042177,0,0,0,,,,0,1,0
2022-09-13 13:35:00,259.486,259.497,258.196,258.977,2.7228000000000003,265.3051455403722,0.4372055636650797,261.3442322551438,265.6395,269.9347677448562,3.2339074157692482,-0.27556282818210115,2.5769231469240594,0,0,0,,,,0,1,0
2022-09-13 13:40:00,258.976,259.246,258.097,258.337,2.9796,264.769134344959,0.45602421387947883,259.9175458846133,265.25605,270.59455411538676,4.025170483679252,-0.14803265581998956,3.8769804315434158,0,0,0,,,,0,1,0
2022-09-13 13:45:00,258.337,258.897,258.006,258.496,3.1344000000000003,264.286585549193,0.4747129605071352,258.79843174368995,264.86155,270.9246682563101,4.578330268255303,-0.024940280801484856,4.820387304261374,0,0,0,,,,0,1,0
2022-09-13 13:50:00,258.507,258.977,258.327,258.327,3.2412,263.82815589156274,0.4925882252328161,257.8117033662067,264.45604999999995,271.1003966337932,5.024915583359314,0.03877707336734146,5.612999581939562,0,0,0,,,,0,1,0
2022-09-13 13:55:00,258.356,258.406,257.397,257.397,3.2868,263.33345159221176,0.5113009710495199,256.7620703021998,263.99305,271.2240296978002,5.478159139265367,0.043903435242209375,6.314956174694544,0,0,0,,,,0,1,0
2022-09-13 14:00:00,257.396,257.657,256.996,257.077,3.0996,262.85218608511855,0.5292961397840781,255.793892168634,263.52355,271.253207831366,5.866388663454186,0.08299900586538995,6.964141310460889,0,0,0,,,,0,1,0
2022-09-13 14:05:00,257.096,257.486,256.596,257.186,2.97,262.4163256170325,0.5477178440852153,254.9863859646312,263.0585,271.13061403536875,6.137124658863919,0.13624770572683564,7.34850623074027,0,0,0,,,,0,1,0
2022-09-13 14:10:00,257.166,257.437,256.767,257.236,2.8224,262.0178390311069,0.5657737123648428,254.29715230612592,262.606,270.9148476938741,6.32799531912758,0.17685049733435412,7.628559680162596,0,0,0,,,,0,1,0
2022-09-13 14:15:00,257.237,257.377,256.746,257.186,3.0276,261.6461591056372,0.5822065424340207,253.71812912904957,262.136,270.55387087095045,6.422521798570541,0.20598266023049955,7.7283721918781225,0,0,0,,,,0,1,0
2022-09-13 14:20:00,257.217,257.217,256.746,257.056,3.0,261.2930699436651,0.5972036941649242,253.22969861378184,261.65549999999996,270.0813013862181,6.440377814506587,0.22705860314229148,7.715564486105052,0,0,0,,,,0,1,0
2022-09-13 14:25:00,257.057,257.677,257.006,257.306,2.8152000000000004,260.98637225569087,0.6115581922007631,252.86328646503293,261.20345000000003,269.5436135349671,6.385952049995579,0.2663445096933933,7.531946815817207,0,0,0,,,,0,1,0
2022-09-13 14:30:00,257.327,257.536,256.747,256.997,3.1332000000000004,260.6794974667916,0.6257183213292804,252.52987027833362,260.75095,268.9720297216664,6.305694933549723,0.2716875321068486,7.28766459481642,0,0,0,,,,0,1,0
